,customer_id,type_of_customer
123,23145,High Spenders
124,20143,High Spenders
125,9912,High Spenders
126,34126,High Spenders
127,14102,High Spenders
128,20387,High Spenders
129,25517,High Spenders
130,34810,High Spenders
131,27171,High Spenders
132,26751,High Spenders
133,22667,High Spenders
134,28470,High Spenders
135,6714,High Spenders
136,27408,High Spenders
137,25791,High Spenders
138,33112,High Spenders
139,35023,High Spenders
140,9050,High Spenders
141,32040,High Spenders
142,16903,High Spenders
143,15525,High Spenders
144,10237,High Spenders
145,36411,High Spenders
146,17185,High Spenders
147,27937,High Spenders
148,36696,High Spenders
149,23724,High Spenders
150,12625,High Spenders
151,31027,High Spenders
152,34283,High Spenders
153,28555,High Spenders
154,25312,High Spenders
155,11864,High Spenders
156,17001,High Spenders
157,6060,High Spenders
158,29748,High Spenders
159,7064,High Spenders
160,12309,High Spenders
161,22663,High Spenders
162,34565,High Spenders
163,7487,High Spenders
164,33260,High Spenders
165,29152,High Spenders
166,31444,High Spenders
167,14541,High Spenders
168,14019,High Spenders
169,24195,High Spenders
170,27265,High Spenders
171,15045,High Spenders
172,24269,High Spenders
173,20659,High Spenders
174,7031,High Spenders
175,25736,High Spenders
176,19450,High Spenders
177,9860,High Spenders
178,3532,High Spenders
179,31764,High Spenders
180,32580,High Spenders
181,7,High Spenders
182,2969,High Spenders
183,27060,High Spenders
184,10505,High Spenders
185,23166,High Spenders
186,23762,High Spenders
187,12814,High Spenders
188,39045,High Spenders
189,4228,High Spenders
190,34780,High Spenders
191,29856,High Spenders
192,7624,High Spenders
193,36804,High Spenders
194,6121,High Spenders
195,20793,High Spenders
196,8228,High Spenders
197,3340,High Spenders
198,10670,High Spenders
199,36114,High Spenders
200,29952,High Spenders
201,37717,High Spenders
202,38336,High Spenders
203,22737,High Spenders
204,23731,High Spenders
205,32974,High Spenders
206,21800,High Spenders
207,38027,High Spenders
208,8346,High Spenders
209,16288,High Spenders
210,23040,High Spenders
211,25316,High Spenders
212,21948,High Spenders
213,17962,High Spenders
214,23291,High Spenders
215,8798,High Spenders
216,27116,High Spenders
217,37073,High Spenders
218,10733,High Spenders
219,36401,High Spenders
220,7185,High Spenders
221,18710,High Spenders
222,11234,High Spenders
223,970,High Spenders
224,20422,High Spenders
225,9477,High Spenders
226,25039,High Spenders
227,38158,High Spenders
228,8547,High Spenders
229,28564,High Spenders
230,7986,High Spenders
231,6566,High Spenders
232,38089,High Spenders
233,4673,High Spenders
234,26474,High Spenders
235,23249,High Spenders
236,2558,High Spenders
237,27607,High Spenders
238,1819,High Spenders
239,22049,High Spenders
240,1248,High Spenders
241,5449,High Spenders
242,9727,High Spenders
243,16978,High Spenders
244,14842,High Spenders
245,13499,High Spenders
246,12149,High Spenders
247,13897,High Spenders
248,3552,High Spenders
249,22378,High Spenders
250,6458,High Spenders
251,17157,High Spenders
252,34966,High Spenders
253,10343,High Spenders
254,1943,High Spenders
255,15384,High Spenders
256,17333,High Spenders
257,36906,High Spenders
258,29109,High Spenders
259,29105,High Spenders
260,29041,High Spenders
261,17301,High Spenders
262,12200,High Spenders
263,2391,High Spenders
264,37025,High Spenders
265,4821,High Spenders
266,8310,High Spenders
267,16002,High Spenders
268,12650,High Spenders
269,18181,High Spenders
270,33280,High Spenders
271,34632,High Spenders
272,32913,High Spenders
273,38472,High Spenders
274,17390,High Spenders
275,18384,High Spenders
276,15671,High Spenders
277,18903,High Spenders
278,26254,High Spenders
279,18939,High Spenders
280,21979,High Spenders
281,22008,High Spenders
282,21028,High Spenders
283,5356,High Spenders
284,15300,High Spenders
285,1,High Spenders
286,13110,High Spenders
287,11734,High Spenders
288,1283,High Spenders
289,24760,High Spenders
290,1490,High Spenders
291,37005,High Spenders
292,4560,High Spenders
293,11068,High Spenders
294,32245,High Spenders
295,17232,High Spenders
296,34833,High Spenders
297,27463,High Spenders
298,18594,High Spenders
299,15287,High Spenders
300,39048,High Spenders
301,31205,High Spenders
302,4418,High Spenders
303,20838,High Spenders
304,13659,High Spenders
305,8251,High Spenders
306,3887,High Spenders
307,8239,High Spenders
308,34857,High Spenders
309,35170,High Spenders
310,10197,High Spenders
311,12585,High Spenders
312,22239,High Spenders
313,10087,High Spenders
314,16763,High Spenders
315,17679,High Spenders
316,11329,High Spenders
317,21299,High Spenders
318,26009,High Spenders
319,16144,High Spenders
320,17334,High Spenders
321,2614,High Spenders
322,16418,High Spenders
323,19982,High Spenders
324,21907,High Spenders
325,36870,High Spenders
326,9063,High Spenders
327,13309,High Spenders
328,31906,High Spenders
329,6031,High Spenders
330,18549,High Spenders
331,28764,High Spenders
332,3301,High Spenders
333,22871,High Spenders
334,6100,High Spenders
335,1656,High Spenders
336,33736,High Spenders
337,7038,High Spenders
338,13340,High Spenders
339,2026,High Spenders
340,35103,High Spenders
341,33181,High Spenders
342,8673,High Spenders
343,5401,High Spenders
344,35764,High Spenders
345,28629,High Spenders
346,18773,High Spenders
347,12802,High Spenders
348,5304,High Spenders
349,24939,High Spenders
350,24421,High Spenders
351,12389,High Spenders
352,39473,High Spenders
353,6259,High Spenders
354,24334,High Spenders
355,8910,High Spenders
356,5216,High Spenders
357,25754,High Spenders
358,13064,High Spenders
359,21655,High Spenders
360,2091,High Spenders
361,22831,High Spenders
362,39142,High Spenders
363,34260,High Spenders
364,9315,High Spenders
365,25457,High Spenders
366,5941,High Spenders
367,28636,High Spenders
368,22712,High Spenders
369,7893,High Spenders
370,36700,High Spenders
371,3537,High Spenders
372,28657,High Spenders
373,30585,High Spenders
374,25370,High Spenders
375,34892,High Spenders
376,24877,High Spenders
377,28885,High Spenders
378,21969,High Spenders
379,32509,High Spenders
380,28818,High Spenders
381,37,High Spenders
382,35672,High Spenders
383,7210,High Spenders
384,22950,High Spenders
385,15803,High Spenders
386,6499,High Spenders
387,38525,High Spenders
388,26995,High Spenders
389,38292,High Spenders
390,13613,High Spenders
391,5754,High Spenders
392,12667,High Spenders
393,24549,High Spenders
394,16988,High Spenders
395,8662,High Spenders
396,441,High Spenders
397,22243,High Spenders
398,23242,High Spenders
399,21030,High Spenders
400,33799,High Spenders
401,26484,High Spenders
402,19327,High Spenders
403,11758,High Spenders
404,15172,High Spenders
405,2457,High Spenders
406,22739,High Spenders
407,37053,High Spenders
408,38680,High Spenders
409,8863,High Spenders
410,17209,High Spenders
411,24627,High Spenders
412,10603,High Spenders
413,24708,High Spenders
414,15913,High Spenders
415,33774,High Spenders
416,2163,High Spenders
417,9779,High Spenders
418,32646,High Spenders
419,9878,High Spenders
420,35887,High Spenders
421,25503,High Spenders
422,26913,High Spenders
423,37232,High Spenders
424,5979,High Spenders
425,33415,High Spenders
426,24599,High Spenders
427,39621,High Spenders
428,11433,High Spenders
429,3495,High Spenders
430,37559,High Spenders
431,14615,High Spenders
432,37256,High Spenders
433,2003,High Spenders
434,8072,High Spenders
435,34736,High Spenders
436,14281,High Spenders
437,36018,High Spenders
438,6356,High Spenders
439,10765,High Spenders
440,35427,High Spenders
441,31020,High Spenders
442,27509,High Spenders
443,11786,High Spenders
444,1335,High Spenders
445,25331,High Spenders
446,33029,High Spenders
447,23904,High Spenders
448,24256,High Spenders
449,1634,High Spenders
450,16032,High Spenders
451,35581,High Spenders
452,31464,High Spenders
453,5526,High Spenders
454,10839,High Spenders
455,7342,High Spenders
456,7787,High Spenders
457,33790,High Spenders
458,7629,High Spenders
459,8703,High Spenders
460,24746,High Spenders
461,19388,High Spenders
462,39937,High Spenders
463,16935,High Spenders
464,21659,High Spenders
465,23226,High Spenders
466,8188,High Spenders
467,24893,High Spenders
468,1362,High Spenders
469,6011,High Spenders
470,39958,High Spenders
471,21701,High Spenders
472,24838,High Spenders
473,29168,High Spenders
474,4646,High Spenders
475,26546,High Spenders
476,39166,High Spenders
477,14134,High Spenders
478,16131,High Spenders
479,9476,High Spenders
480,15308,High Spenders
481,11446,High Spenders
482,38961,High Spenders
483,38837,High Spenders
484,35602,High Spenders
485,18013,High Spenders
486,15975,High Spenders
487,16294,High Spenders
488,27730,High Spenders
489,14249,High Spenders
490,16808,High Spenders
491,3064,High Spenders
492,16879,High Spenders
493,28598,High Spenders
494,16670,High Spenders
495,30181,High Spenders
496,30581,High Spenders
497,4212,High Spenders
498,6156,High Spenders
499,12245,High Spenders
500,12991,High Spenders
501,6696,High Spenders
502,6027,High Spenders
503,16,High Spenders
504,21459,High Spenders
505,18752,High Spenders
506,21180,High Spenders
507,37534,High Spenders
508,17433,High Spenders
509,29434,High Spenders
510,27312,High Spenders
511,15877,High Spenders
512,20023,High Spenders
513,25841,High Spenders
514,9102,High Spenders
515,37879,High Spenders
516,39401,High Spenders
517,27810,High Spenders
518,29067,High Spenders
519,39900,High Spenders
520,36689,High Spenders
521,16557,High Spenders
522,21311,High Spenders
523,13317,High Spenders
524,36319,High Spenders
525,30547,High Spenders
526,34320,High Spenders
527,20428,High Spenders
528,16488,High Spenders
529,11949,High Spenders
530,809,High Spenders
531,11739,High Spenders
532,14613,High Spenders
533,28954,High Spenders
534,32455,High Spenders
535,4745,High Spenders
536,31277,High Spenders
537,10332,High Spenders
538,269,High Spenders
539,8834,High Spenders
540,30226,High Spenders
541,30439,High Spenders
542,27239,High Spenders
543,14127,High Spenders
544,16258,High Spenders
545,17493,High Spenders
546,5570,High Spenders
547,35224,High Spenders
548,24991,High Spenders
549,36209,High Spenders
550,11705,High Spenders
551,30609,High Spenders
552,540,High Spenders
553,24373,High Spenders
554,35311,High Spenders
555,16536,High Spenders
556,731,High Spenders
557,39242,High Spenders
558,22697,High Spenders
559,24190,High Spenders
560,39428,High Spenders
561,26773,High Spenders
562,38770,High Spenders
563,33531,High Spenders
564,15046,High Spenders
565,12622,High Spenders
566,34800,High Spenders
567,5615,High Spenders
568,9494,High Spenders
569,5552,High Spenders
570,4304,High Spenders
571,26648,High Spenders
572,18721,High Spenders
573,16071,High Spenders
574,1926,High Spenders
575,37221,High Spenders
576,25931,High Spenders
577,29274,High Spenders
578,17423,High Spenders
579,3760,High Spenders
580,28250,High Spenders
581,13653,High Spenders
582,31030,High Spenders
583,20532,High Spenders
584,39290,High Spenders
585,30114,High Spenders
586,38873,High Spenders
587,5451,High Spenders
588,11044,High Spenders
589,29502,High Spenders
590,21399,High Spenders
591,3161,High Spenders
592,37992,High Spenders
593,28809,High Spenders
594,35826,High Spenders
595,21438,High Spenders
596,8621,High Spenders
597,2776,High Spenders
598,7989,High Spenders
599,35339,High Spenders
600,5400,High Spenders
601,3390,High Spenders
602,1387,High Spenders
603,30654,High Spenders
604,22596,High Spenders
605,7344,High Spenders
606,7304,High Spenders
607,15042,High Spenders
608,2170,High Spenders
609,34027,High Spenders
610,15926,High Spenders
611,5981,High Spenders
612,37965,High Spenders
613,5688,High Spenders
614,998,High Spenders
615,3988,High Spenders
616,29095,High Spenders
617,13082,High Spenders
618,29444,High Spenders
619,20144,High Spenders
620,24849,High Spenders
621,7204,High Spenders
622,10638,High Spenders
623,10755,High Spenders
624,29300,High Spenders
625,6736,High Spenders
626,25249,High Spenders
627,8930,High Spenders
628,326,High Spenders
629,17111,High Spenders
630,6954,High Spenders
631,21699,High Spenders
632,23673,High Spenders
633,9096,High Spenders
634,36967,High Spenders
635,38941,High Spenders
636,30519,High Spenders
637,15082,High Spenders
638,27644,High Spenders
639,34995,High Spenders
640,945,High Spenders
641,31575,High Spenders
642,8827,High Spenders
643,31320,High Spenders
644,30033,High Spenders
645,33924,High Spenders
646,5320,High Spenders
647,14626,High Spenders
648,15767,High Spenders
649,25079,High Spenders
650,3088,High Spenders
651,28161,High Spenders
652,10641,High Spenders
653,10636,High Spenders
654,15654,High Spenders
655,22090,High Spenders
656,15505,High Spenders
657,7498,High Spenders
658,15545,High Spenders
659,34827,High Spenders
660,9435,High Spenders
661,3366,High Spenders
662,34392,High Spenders
663,19260,High Spenders
664,13345,High Spenders
665,17979,High Spenders
666,20429,High Spenders
667,34870,High Spenders
668,19150,High Spenders
669,8697,High Spenders
670,28606,High Spenders
671,20018,High Spenders
672,9497,High Spenders
673,22390,High Spenders
674,13915,High Spenders
675,19927,High Spenders
676,6585,High Spenders
677,882,High Spenders
678,1501,High Spenders
679,8944,High Spenders
680,27207,High Spenders
681,7633,High Spenders
682,32251,High Spenders
683,16380,High Spenders
684,19473,High Spenders
685,16841,High Spenders
686,33618,High Spenders
687,8359,High Spenders
688,13467,High Spenders
689,8320,High Spenders
690,3563,High Spenders
691,7540,High Spenders
692,11404,High Spenders
693,30845,High Spenders
694,19463,High Spenders
695,17894,High Spenders
696,8824,High Spenders
697,11778,High Spenders
698,11826,High Spenders
699,10110,High Spenders
700,13623,High Spenders
701,27192,High Spenders
702,18564,High Spenders
703,2205,High Spenders
704,22925,High Spenders
705,37488,High Spenders
706,22333,High Spenders
707,30288,High Spenders
708,12573,High Spenders
709,27019,High Spenders
710,32519,High Spenders
711,28140,High Spenders
712,25578,High Spenders
713,30702,High Spenders
714,15114,High Spenders
715,17421,High Spenders
716,33861,High Spenders
717,7093,High Spenders
718,28697,High Spenders
719,39181,High Spenders
720,37139,High Spenders
721,7394,High Spenders
722,8041,High Spenders
723,17465,High Spenders
724,35505,High Spenders
725,21115,High Spenders
726,37030,High Spenders
727,26745,High Spenders
728,2553,High Spenders
729,23509,High Spenders
730,27358,High Spenders
731,15963,High Spenders
732,26353,High Spenders
733,38047,High Spenders
734,28836,High Spenders
735,25768,High Spenders
736,3480,High Spenders
737,17640,High Spenders
738,26737,High Spenders
739,28666,High Spenders
740,30389,High Spenders
741,30096,High Spenders
742,12683,High Spenders
743,25501,High Spenders
744,8097,High Spenders
745,30580,High Spenders
746,6426,High Spenders
747,7128,High Spenders
748,2663,High Spenders
749,34325,High Spenders
750,20571,High Spenders
751,36208,High Spenders
752,4255,High Spenders
753,24130,High Spenders
754,38714,High Spenders
755,22011,High Spenders
756,7323,High Spenders
757,33797,High Spenders
758,31843,High Spenders
759,24112,High Spenders
760,2987,High Spenders
761,39223,High Spenders
762,14953,High Spenders
763,26856,High Spenders
764,7136,High Spenders
765,3234,High Spenders
766,34672,High Spenders
767,35472,High Spenders
768,29804,High Spenders
769,27437,High Spenders
